article_id,date,date_original,year,month,source,source_normalized,title,title_normalized,byline,section,word_count,language,publication_type,month_folder,corpus_type,source_file_path,source_file_name,source_archive,keep_drop_status,keep_drop_decision_raw,exclusion_reason,exclusion_reason_standardized,duplicate_category,duplicate_group_id,query_version,batch_id,pdf_checksum_sha256,text_checksum_sha1,text_available,notes
4936ed7ea9b5c0ecf3cd971cf34c9e4ce2a5af33,2019-06-08,Samstag 08. Juni 2019,2019,2019-06,"taz, die tageszeitung",taz die tageszeitung,"was macht die bewegung? Mittwoch, 12. Juni Kiel | Doppel",was macht die bewegung mittwoch 12 juni kiel  doppel,,AKTUELLES; S. 6,240,de,news,2019-06,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-06\raw_unarchive\was macht die bewegung_ Mittwoch, 12. Juni Kiel _ Doppel.PDF","was macht die bewegung_ Mittwoch, 12. Juni Kiel _ Doppel.PDF",2019-06(73).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-06,,9f602626b0a83c4b675ae86fe1c4327a4d0b7594,yes,
9d07e97bf4c5f7432934d29a46be8ee2ff673ced,2019-06-03,03. Juni 2019,2019,2019-06,Nordwest-Zeitung,nordwestzeitung,Weiterhin Ehrenamtliche gesucht Integration Wie groß ist das Engagement für Flüchtlinge noch in,weiterhin ehrenamtliche gesucht integration wie gross ist das engagement für flüchtlinge noch in,,WESTERSTEDE; S. 27,546,de,news,2019-06,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-06\raw_unarchive\Weiterhin Ehrenamtliche gesucht Integration Wie groß ist das Engagement für Flüchtlinge noch in West.PDF,Weiterhin Ehrenamtliche gesucht Integration Wie groß ist das Engagement für Flüchtlinge noch in West.PDF,2019-06(73).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-06,,3cbf8e0291c80a4a4183dcead69d8501ff981ecb,yes,
afc7c0918c1bcee617a04822d3e509c329bc3b24,2019-06-07,Freitag 7. Juni 2019,2019,2019-06,Frankfurter Rundschau,frankfurter rundschau,Weniger Hürden für Zuwanderung,weniger hürden für zuwanderung,,POLITIK; S. 3,397,de,news,2019-06,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-06\raw_unarchive\Weniger Hürden für Zuwanderung.PDF,Weniger Hürden für Zuwanderung.PDF,2019-06(73).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-06,,460c17145bb8e5c2b591fa4614d6e811b35fc198,yes,
b65cdd72e11584a44ecc211959be10e638b65b30,2019-06-19,19. Juni 2019,2019,2019-06,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,"Wer hat ihn erschossen? Stephan E. war Mitglied der NPD, saß wegen schwerer Körperverletzung im",wer hat ihn erschossen stephan e war mitglied der npd sass wegen schwerer körperverletzung im,"Kai Biermann, Christian Fuchs, Astrid Geisler, Martin Klingst, Mariam Lau, Anton Maegerle, Henrik Merker,",POLITIK;Wer hat ihn erschossen?; S. 2; Ausg. 26,2302,de,news,2019-06,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-06\raw_unarchive\Wer hat ihn erschossen_ Stephan E. war Mitglied der NPD, saß wegen schwerer Körperverletzung im Gefä.PDF","Wer hat ihn erschossen_ Stephan E. war Mitglied der NPD, saß wegen schwerer Körperverletzung im Gefä.PDF",2019-06(73).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-06,,7d58752efc8dfa5366891181af9bfda2c9206adb,yes,
a1971bbf949ff87eea43dd6211e03122f839c6c1,2019-06-12,Mittwoch 12. Juni 2019,2019,2019-06,Rheinische Post,rheinische post,Zeit für ausländische Fachkräfte Der Unternehmerverband begrüßt das Fachkräfteeinwanderungsgesetz.,zeit für ausländische fachkräfte der unternehmerverband begrüsst das fachkräfteeinwanderungsgesetz,,S. 22,316,de,news,2019-06,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-06\raw_unarchive\Zeit für ausländische Fachkräfte Der Unternehmerverband begrüßt das Fachkräfteeinwanderungsgesetz.PDF,Zeit für ausländische Fachkräfte Der Unternehmerverband begrüßt das Fachkräfteeinwanderungsgesetz.PDF,2019-06(73).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-06,,3d4bdb9e47afb8bae7b026c5ece4f5e387a566fd,yes,
7d7729ab508d06dc833f7071de49c40eadc8dadc,2019-06-27,Donnerstag 27. Juni 2019,2019,2019-06,Die Welt,die welt,Zwischen 0.50 Uhr und 3.20 Uhr Zehn Asylbewerber und ein Deutscher sollen in Freiburg eine 18-Jährige,zwischen 050 uhr und 320 uhr zehn asylbewerber und ein deutscher sollen in freiburg eine 18jährige,Christine Kensche,PANORAMA; Panorama; S. 24; Ausg. 147,1113,de,news,2019-06,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-06\raw_unarchive\Zwischen 0.50 Uhr und 3.20 Uhr Zehn Asylbewerber und ein Deutscher sollen in Freiburg eine 18-Jährig.PDF,Zwischen 0.50 Uhr und 3.20 Uhr Zehn Asylbewerber und ein Deutscher sollen in Freiburg eine 18-Jährig.PDF,2019-06(73).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-06,,456734f6e8f46e93ee22592472ebeeb94e87b214,yes,
f8669e7c4772fd609e13818b3389b0d88b8f1dd5,2019-07-23,Dienstag 23. Juli 2019,2019,2019-07,Die Welt,die welt,"""Acht von zehn Migranten finden hier dauerhaft Arbeit"" Zarah Bruhn betreibt die ungewöhnlichste",acht von zehn migranten finden hier dauerhaft arbeit zarah bruhn betreibt die ungewöhnlichste,Elke Bodderas,POLITIK; Politik; S. 5; Ausg. 169,972,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\_Acht von zehn Migranten finden hier dauerhaft Arbeit_ Zarah Bruhn betreibt die ungewöhnlichste Zeit.PDF,_Acht von zehn Migranten finden hier dauerhaft Arbeit_ Zarah Bruhn betreibt die ungewöhnlichste Zeit.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,06cf9fdbc71d5dfc22285681ef7187e8cdfa4545,yes,
42033e9be176e4d4f420ac501f6c17528d7600c6,2019-07-27,Samstag 27. Juli 2019,2019,2019-07,Frankfurter Rundschau,frankfurter rundschau,"""Dublin"" klingt ziemlich deutsch",dublin klingt ziemlich deutsch,,POLITIK; S. 3,389,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\_Dublin_ klingt ziemlich deutsch.PDF,_Dublin_ klingt ziemlich deutsch.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,5b9848ad452293cffd315050205dd5b62bde08c8,yes,
48f2dad3df54caa5c364560d63064ddf6f57d929,2019-07-27,Samstag 27. Juli 2019,2019,2019-07,Frankfurter Rundschau,frankfurter rundschau,"""Not kennt kein Gebot""",not kennt kein gebot,,POLITIK; S. 2,779,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\_Not kennt kein Gebot_.PDF,_Not kennt kein Gebot_.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,d30956d83ac911b162fa953d7fc48ed5b5feae1d,yes,
400022e027a252b1f361ba2aea172e4f48771d76,2019-07-24,24. Juli 2019,2019,2019-07,Berliner Zeitung,berliner zeitung,"""Vorgehen war absolut rechtswidrig""; Scharfe Kritik an Einsatz der Polizei in Flüchtlingsheim",vorgehen war absolut rechtswidrig scharfe kritik an einsatz der polizei in flüchtlingsheim,ANNIKA LEISTER,BERLIN; S. 11; Ausg. 169,435,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\_Vorgehen war absolut rechtswidrig_ Scharfe Kritik an Einsatz der Polizei in Flüchtlingsheim.PDF,_Vorgehen war absolut rechtswidrig_ Scharfe Kritik an Einsatz der Polizei in Flüchtlingsheim.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,40ff74eced4e219ec88d019a3674c8be823921bc,yes,
70665a610cdb8935fcec3c3394403148c2d1a754,2019-07-13,Samstag 13. Juli 2019,2019,2019-07,Südwest Presse,südwest presse,Abschiebung trotz Integration Den Weißenhorner Asyl-Helferkreis treibt das Schicksal der im Ort lebenden,abschiebung trotz integration den weissenhorner asylhelferkreis treibt das schicksal der im ort lebenden,,Kreis Neu-Ulm und Region,660,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Abschiebung trotz Integration Den Weißenhorner Asyl-Helferkreis treibt das Schicksal der im Ort lebe.PDF,Abschiebung trotz Integration Den Weißenhorner Asyl-Helferkreis treibt das Schicksal der im Ort lebe.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,94eef10f867c058126338edb2fd13ebea0f3e40e,yes,
ac33e74a161222442f4a88b98a356b247f70951a,2019-07-05,Freitag 05. Juli 2019,2019,2019-07,"taz, die tageszeitung",taz die tageszeitung,"Adé Willkommenskultur Ein Bündnis aus Flüchtlingsrat, Grünen, Linken und anderen Organisationen protestiert",adé willkommenskultur ein bündnis aus flüchtlingsrat grünen linken und anderen organisationen protestiert,Lukas Scharfenberger,NORD AKTUELL; S. 25,642,de,news,2019-07,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Adé Willkommenskultur Ein Bündnis aus Flüchtlingsrat, Grünen, Linken und anderen Organisationen prot.PDF","Adé Willkommenskultur Ein Bündnis aus Flüchtlingsrat, Grünen, Linken und anderen Organisationen prot.PDF",2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,cfdcc5ba6340f7176135512397ea8fb6ae962e32,yes,
b918909011b0513c99d3cab7262c7c6e8c3b6fdf,2019-07-26,26. Juli 2019,2019,2019-07,Berliner Zeitung,berliner zeitung,Albträume und Wutanfälle Nach der erfolgreichen Klage eines traumatisierten DDR-Flüchtlings hoffen weitere,albträume und wutanfälle nach der erfolgreichen klage eines traumatisierten ddrflüchtlings hoffen weitere,NORBERT KOCH-KLAUCKE,BERLIN; S. 14; Ausg. 171,650,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Albträume und Wutanfälle Nach der erfolgreichen Klage eines traumatisierten DDR-Flüchtlings hoffen w.PDF,Albträume und Wutanfälle Nach der erfolgreichen Klage eines traumatisierten DDR-Flüchtlings hoffen w.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,23c01cd9404c7e35f8afcab203e9914d8d6df0dc,yes,
64e6b13d0d661dd805b8c2ffde6339af5ba7c463,2019-07-29,Montag 29. Juli 2019,2019,2019-07,"taz, die tageszeitung",taz die tageszeitung,"Arbeit macht Geflüchtete arm Um ihre Kassen zu füllen, kassieren die Städte und Kommunen hohe Beiträge für",arbeit macht geflüchtete arm um ihre kassen zu füllen kassieren die städte und kommunen hohe beiträge für,Marco Carini,NORD AKTUELL; S. 25,798,de,news,2019-07,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Arbeit macht Geflüchtete arm Um ihre Kassen zu füllen, kassieren die Städte und Kommunen hohe Beiträ.PDF","Arbeit macht Geflüchtete arm Um ihre Kassen zu füllen, kassieren die Städte und Kommunen hohe Beiträ.PDF",2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,e0f31a60e8798633ea14ecc2da32432d78949878,yes,
b18795323bf99537308ba543b449fab0d777689e,2019-07-24,24. Juli 2019,2019,2019-07,Berliner Zeitung,berliner zeitung,Asylbewerber fordern Schließung ihres Heims,asylbewerber fordern schliessung ihres heims,dpa,BRANDENB; S. 16; Ausg. 169,292,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Asylbewerber fordern Schließung ihres Heims.PDF,Asylbewerber fordern Schließung ihres Heims.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,b10acfc4617c3e744e9014420d03d5ca65458083,yes,
a8ea224bfed5ce982cb48badb74577d2b7edd2bc,2019-07-17,Mittwoch 17. Juli 2019,2019,2019-07,Frankfurter Rundschau,frankfurter rundschau,Bund hebelt Kirchenasyl aus,bund hebelt kirchenasyl aus,,POLITIK; S. 4,831,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Bund hebelt Kirchenasyl aus.PDF,Bund hebelt Kirchenasyl aus.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,54e3f68fe38822e1d78018f082d54ad99b7a391e,yes,
52cdffa978ab685a9d7344eccf4e0b29cb1994a6,2019-07-02,02. Juli 2019,2019,2019-07,Berliner Zeitung,berliner zeitung,Bundeswehr zieht Soldaten ab,bundeswehr zieht soldaten ab,mit,THEMA; S. 2; Ausg. 150,263,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Bundeswehr zieht Soldaten ab.PDF,Bundeswehr zieht Soldaten ab.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,2b5070006ef187e6d63b56ccd0edc7df9240e5cc,yes,
b8e60e45974a2e459ca96911aab0346be6260ac5,2019-07-15,Montag 15. Juli 2019,2019,2019-07,Frankfurter Rundschau,frankfurter rundschau,Das ganze Elend der Flüchtlingspolitik,das ganze elend der flüchtlingspolitik,,LESERFORUM; S. 18,576,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Das ganze Elend der Flüchtlingspolitik.PDF,Das ganze Elend der Flüchtlingspolitik.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,8ea1c6faea131c2a4d769173b0e6d27ec1fc7f0b,yes,
32464f177d73bdf6b476f333198e62b60ddddd00,2019-07-10,Mittwoch 10. Juli 2019,2019,2019-07,Frankfurter Rundschau,frankfurter rundschau,Das Leben fängt wieder bei null an,das leben fängt wieder bei null an,,POLITIK; S. 5,1417,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Das Leben fängt wieder bei null an.PDF,Das Leben fängt wieder bei null an.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,7043dba94224e16a13159d79276dec4058de4add,yes,
94205bc8091234ef1b76538b6b452cdbb011b5af,2019-07-29,Montag 29. Juli 2019,2019,2019-07,Die Welt,die welt,"Das Schicksal der Rita O., 32 Die Kenianerin klagte über Drohungen. Trotzdem ging die Polizei nicht von",das schicksal der rita o 32 die kenianerin klagte über drohungen trotzdem ging die polizei nicht von,Lennart Pfahler,WISSENSCHAFT; WISSENSCHAFT; S. 19; Ausg. 174,1525,de,news,2019-07,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Das Schicksal der Rita O., 32 Die Kenianerin klagte über Drohungen. Trotzdem ging die Polizei nicht.PDF","Das Schicksal der Rita O., 32 Die Kenianerin klagte über Drohungen. Trotzdem ging die Polizei nicht.PDF",2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,35ad558e32ee72b2497b03610e3b2c98243fa646,yes,
829a6341cb661419823996d2e739a2a7240c99f2,2019-07-10,Mittwoch 10. Juli 2019,2019,2019-07,Frankfurter Rundschau,frankfurter rundschau,Der Fall Ali B.,der fall ali b,,HESSEN; S. F18,1050,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Der Fall Ali B.PDF,Der Fall Ali B.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,f5869b4040d3c86c309fe33cffc4ebb3278d9bf9,yes,
59d1af1c9564ee40307602e4d6db36012e3f8fd3,2019-07-01,Montag 1. Juli 2019,2019,2019-07,Die Welt,die welt,Der Flop mit den 100.000 Asylbewerber-Jobs Integration: Regierungsprogramm hat wenig Erfolg,der flop mit den 100000 asylbewerberjobs integration regierungsprogramm hat wenig erfolg,Ricarda Breyton,POLITIK; Politik; S. 4; Ausg. 150,1132,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Der Flop mit den 100.000 Asylbewerber-Jobs Integration_ Regierungsprogramm hat wenig Erfolg.PDF,Der Flop mit den 100.000 Asylbewerber-Jobs Integration_ Regierungsprogramm hat wenig Erfolg.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,4321fc262f922bff3a6ce644b449eb2061cca89c,yes,
f77c480f255ed1917cbe4803c44fa534ed98fc52,2019-07-15,Montag 15. Juli 2019,2019,2019-07,"taz, die tageszeitung",taz die tageszeitung,Die Brutalität des Nichtstuns; Gaddafis unseliges Erbe: In der Flüchtlingskrise in Libyen versagen Europa und,die brutalität des nichtstuns gaddafis unseliges erbe in der flüchtlingskrise in libyen versagen europa und,Dominic Johnson,MEINUNG UND DISKUSSION; S. 12,836,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Die Brutalität des Nichtstuns Gaddafis unseliges Erbe_ In der Flüchtlingskrise in Libyen versagen Eu.PDF,Die Brutalität des Nichtstuns Gaddafis unseliges Erbe_ In der Flüchtlingskrise in Libyen versagen Eu.PDF,2019-07(50).ZIP,keep,keep,commentary_noncore,commentary_noncore,unique,,main_corpus_v1,2019-07,,e79102b30c7ce1c1b7af511ec0ac02046669c2ac,yes,
fc5fc2f4c44dbc6837d1c77abdb53c08e86b09f2,2019-07-17,Mittwoch 17. Juli 2019,2019,2019-07,Die Welt,die welt,Die Deutschen wandern aus Die Zahl der Zuwanderer ist erneut rückläufig. Doch unterm Strich kamen im,die deutschen wandern aus die zahl der zuwanderer ist erneut rückläufig doch unterm strich kamen im,Dr. Dorothea Siems,WIRTSCHAFT; Wirtschaft; S. 9; Ausg. 164,986,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Die Deutschen wandern aus Die Zahl der Zuwanderer ist erneut rückläufig. Doch unterm Strich kamen im.PDF,Die Deutschen wandern aus Die Zahl der Zuwanderer ist erneut rückläufig. Doch unterm Strich kamen im.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,109e572cba1b133d7f05dfa57bd88b504eaade92,yes,
6160a77aadb00c1378fc506b691e6e1619c37acc,2019-07-08,08. Juli 2019,2019,2019-07,Berliner Zeitung,berliner zeitung,Die komplizierte Lage der Rettungsschiffe im Mittelmeer; Nach Italien hat nun auch Malta die Häfen für die,die komplizierte lage der rettungsschiffe im mittelmeer nach italien hat nun auch malta die häfen für die,Regina Kerner,BERLIN; S. 12; Ausg. 155,691,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Die komplizierte Lage der Rettungsschiffe im Mittelmeer Nach Italien hat nun auch Malta die Häfen fü.PDF,Die komplizierte Lage der Rettungsschiffe im Mittelmeer Nach Italien hat nun auch Malta die Häfen fü.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,6b41356a78104fdac9d22653aa08d4196c0086e6,yes,
684c34863cb5d689dad428ca9f20153d532b2cd9,2019-07-19,Freitag 19. Juli 2019,2019,2019-07,Die Welt,die welt,Durchbruch? Fehlanzeige!; EU-Innenminister finden keine Lösung im Streit um Flüchtlingsaufnahme,durchbruch fehlanzeige euinnenminister finden keine lösung im streit um flüchtlingsaufnahme,Eckhard Balfanz,POLITIK; Politik; S. 5; Ausg. 166,421,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Durchbruch_ Fehlanzeige! EU-Innenminister finden keine Lösung im Streit um Flüchtlingsaufnahme.PDF,Durchbruch_ Fehlanzeige! EU-Innenminister finden keine Lösung im Streit um Flüchtlingsaufnahme.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,2ad8dc506a1746f02561fc4c40be37785f2bb4f7,yes,
a31c4f26b9783d9ecf18f2b8361a5465bc7e908b,2019-07-08,Montag 8. Juli 2019,2019,2019-07,Die Welt,die welt,EU-Mission im Mittelmeer gefordert; Angesichts der anhaltenden Flüchtlingskrise will Luxemburgs,eumission im mittelmeer gefordert angesichts der anhaltenden flüchtlingskrise will luxemburgs,Christoph Schiltz,POLITIK; Politik; S. 6; Ausg. 156,1086,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\EU-Mission im Mittelmeer gefordert Angesichts der anhaltenden Flüchtlingskrise will Luxemburgs Außen.PDF,EU-Mission im Mittelmeer gefordert Angesichts der anhaltenden Flüchtlingskrise will Luxemburgs Außen.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,1610a2039596432d4b92245da6e06d62cd972542,yes,
3d53f32858275737b790465903876284ee7c4d04,2019-07-23,Dienstag 23. Juli 2019,2019,2019-07,Südwest Presse,südwest presse,"Flüchtlinge: Deutschland will Einigung im September Berlin hofft auf ""Koalition der Willigen"". Mehrere private",flüchtlinge deutschland will einigung im september berlin hofft auf koalition der willigen mehrere private,,Politik,275,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Flüchtlinge_ Deutschland will Einigung im September Berlin hofft auf _Koalition der Willigen_. Mehre.PDF,Flüchtlinge_ Deutschland will Einigung im September Berlin hofft auf _Koalition der Willigen_. Mehre.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,3668a93502f44dc4a68cea66b8ca33c4c8642a72,yes,
0d04b73ed17d06dcceeb6800ef8ab2034ceda81a,2019-07-03,Mittwoch 3. Juli 2019,2019,2019-07,Frankfurter Rundschau,frankfurter rundschau,"Hier geht es um Menschen und Menschlichkeit, Toleranz und Durchhalten",hier geht es um menschen und menschlichkeit toleranz und durchhalten,,LESERFORUM; S. 9,974,de,news,2019-07,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Hier geht es um Menschen und Menschlichkeit, Toleranz und Durchhalten.PDF","Hier geht es um Menschen und Menschlichkeit, Toleranz und Durchhalten.PDF",2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,ecdbbbd4c5b2dcad69365dc2b74ea6eb0583afbe,yes,
9aaeec3e69727302e10e1adba58490372b2b4b58,2019-07-18,Donnerstag 18. Juli 2019,2019,2019-07,Rheinische Post,rheinische post,Kevelaer erklärt sich zum „Sicheren Hafen“ Rat stimmt dem Antrag der Aktion pro Humanität zu. Dr. Elke,kevelaer erklärt sich zum sicheren hafen rat stimmt dem antrag der aktion pro humanität zu dr elke,,S. 23,451,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Kevelaer erklärt sich zum „Sicheren Hafen“ Rat stimmt dem Antrag der Aktion pro Humanität zu. Dr. El.PDF,Kevelaer erklärt sich zum „Sicheren Hafen“ Rat stimmt dem Antrag der Aktion pro Humanität zu. Dr. El.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,f9831ed8161ba7a7434f9b6a8ee9e9f4f4f133ac,yes,
ec827853b16cec219ba031b164d4af16d34ec5c9,2019-07-15,15. Juli 2019,2019,2019-07,Berliner Zeitung,berliner zeitung,"Koalition der Rettungswilligen In Deutschland mehren sich Stimmen, die für die Aufnahme von schiffbrüchigen",koalition der rettungswilligen in deutschland mehren sich stimmen die für die aufnahme von schiffbrüchigen,STEPHEN GEYER,POL; S. 4; Ausg. 161,571,de,news,2019-07,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Koalition der Rettungswilligen In Deutschland mehren sich Stimmen, die für die Aufnahme von schiffbr.PDF","Koalition der Rettungswilligen In Deutschland mehren sich Stimmen, die für die Aufnahme von schiffbr.PDF",2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,b7d2f2549357e13f1ca97e42f49e00f9b7380ee1,yes,
51633ab1dedf443dbdc7dc531e7a2b5c878a344b,2019-07-02,02. Juli 2019,2019,2019-07,Berliner Zeitung,berliner zeitung,"Konfrontation auf Sizilien Der Streit um das Vorgehen der Kapitänin des Flüchtlingsschiffs ""Sea Watch 3"" und",konfrontation auf sizilien der streit um das vorgehen der kapitänin des flüchtlingsschiffs sea watch 3 und,Regina Kerner,THEMA; S. 2; Ausg. 150,824,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Konfrontation auf Sizilien Der Streit um das Vorgehen der Kapitänin des Flüchtlingsschiffs _Sea Watc.PDF,Konfrontation auf Sizilien Der Streit um das Vorgehen der Kapitänin des Flüchtlingsschiffs _Sea Watc.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,33b6ee3b3f643d26c1078399771bb575899888bd,yes,
00036a2cf989d4542a32bfbe1b6864c76c0d1068,2019-07-15,15. Juli 2019,2019,2019-07,Nordwest-Zeitung,nordwestzeitung,Maas will Koalition der Willigen Migration So möchte der Außenminister die Flüchtlingskrise entschärfen,maas will koalition der willigen migration so möchte der aussenminister die flüchtlingskrise entschärfen,,NACHRICHTEN POLITIK; S. 2,438,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Maas will Koalition der Willigen Migration So möchte der Außenminister die Flüchtlingskrise entschär.PDF,Maas will Koalition der Willigen Migration So möchte der Außenminister die Flüchtlingskrise entschär.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,212f6a1e9928a02afd00499f6a71f340b179828c,yes,
fa5e3f16fd8d61a114a6b05d11cfa4ae6678f31f,2019-07-27,27. Juli 2019,2019,2019-07,Nordwest-Zeitung,nordwestzeitung,Massensterben geht weiter; Migration Erneut ertrinken über 100 Menschen bei Bootsunglück im Mittelmeer,massensterben geht weiter migration erneut ertrinken über 100 menschen bei bootsunglück im mittelmeer,,NACHRICHTEN POLITIK; S. 3,484,de,news,2019-07,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2019-07\raw_unarchive\Massensterben geht weiter Migration Erneut ertrinken über 100 Menschen bei Bootsunglück im Mittelmee.PDF,Massensterben geht weiter Migration Erneut ertrinken über 100 Menschen bei Bootsunglück im Mittelmee.PDF,2019-07(50).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2019-07,,262e8b42f6baaec332c41263cd0ebb7801a672f4,yes,
